user_id,registration_date,observation_start_date,observation_end_date,last_live_bet_date,first_live_bet_date,tenure_days,live_bets_count,avg_bet_amount,total_turnover,total_payout,ggr,ggr_margin,deposit_count,total_deposit_amount,deposit_to_turnover_ratio,days_active_in_observation,bet_day_rate,days_since_last_bet,live_bets_count_outcome_window,churn
USER_14203,2025-03-21,2025-10-03,2025-12-31,2025-12-25,2025-10-03,285,147,21.48,3157.56,3445.94,-288.38,-0.0913,1.0,2392.12,0.7576,33,0.3667,6,11,0
USER_14204,2021-09-28,2025-10-03,2025-12-31,2025-12-30,2025-10-06,1555,109,8.48,924.32,394.7,529.62,0.573,5.0,1202.48,1.3009,28,0.3111,1,12,0
USER_14205,2025-09-25,2025-10-03,2025-12-31,2025-12-28,2025-10-03,97,58,8.97,520.26,296.18,224.08,0.4307,4.0,483.41,0.9292,19,0.2111,3,3,0
USER_14206,2025-03-24,2025-10-03,2025-12-31,2025-12-30,2025-10-03,282,89,3.89,346.21,257.47,88.74,0.2563,9.0,390.86,1.129,27,0.3,1,9,0
USER_14207,2025-08-26,2025-10-03,2025-12-31,2025-12-30,2025-10-07,127,96,2.78,266.88,269.54,-2.66,-0.01,3.0,326.85,1.2247,28,0.3111,1,13,0
USER_14208,2022-10-25,2025-10-03,2025-12-31,2025-12-31,2025-10-03,1163,127,,2494.28,2345.19,149.09,0.0598,7.0,2559.39,1.0261,27,0.3,0,16,0
USER_14209,2025-08-31,2025-10-03,2025-12-31,2025-12-24,2025-10-25,122,11,5.47,60.17,67.7,-7.53,-0.1251,1.0,92.49,1.5371,7,0.0778,7,0,1
USER_14210,2025-08-06,2025-10-03,2025-12-31,2025-12-25,2025-10-06,147,84,4.9,411.6,41.16,370.44,0.9,1.0,385.26,0.936,26,0.2889,6,7,0
USER_14211,2025-07-07,2025-10-03,2025-12-31,2025-12-30,2025-10-13,177,35,12.24,428.4,324.93,103.47,0.2415,1.0,570.16,1.3309,13,0.1444,1,3,0
USER_14212,2025-08-09,2025-10-03,2025-12-31,2025-12-30,2025-10-07,144,65,10.38,674.7,279.45,395.25,0.5858,3.0,573.33,0.8498,22,0.2444,1,8,0
USER_14213,2023-01-24,2025-10-03,2025-12-31,2025-12-25,2025-10-04,1072,43,33.12,1424.16,558.87,865.29,0.6076,3.0,956.27,0.6715,12,0.1333,6,0,1
USER_14214,2022-07-01,2025-10-03,2025-12-31,2025-12-30,2025-10-03,1279,78,13.3,1037.4,451.05,586.35,0.5652,5.0,791.39,0.7629,25,0.2778,1,6,0
USER_14215,2025-08-23,2025-10-03,2025-12-31,2025-12-17,2025-10-03,130,99,9.44,934.56,815.25,119.31,0.1277,5.0,723.86,0.7745,20,0.2222,14,9,0
USER_14216,2025-05-21,2025-10-03,2025-12-31,2025-12-21,2025-10-14,224,40,7.14,285.6,324.62,-39.02,-0.1366,1.0,202.41,0.7087,14,0.1556,10,12,0
USER_14217,2025-06-01,2025-10-03,2025-12-31,2025-12-29,2025-10-04,213,35,20.18,706.3,726.41,-20.11,-0.0285,2.0,530.54,0.7512,13,0.1444,2,4,0
USER_14218,2024-10-18,2025-10-03,2025-12-31,2025-12-27,2025-10-08,439,47,9.9,465.3,391.86,73.44,0.1578,3.0,456.66,0.9814,12,0.1333,4,6,0
USER_14219,2025-05-22,2025-10-03,2025-12-31,2025-12-28,2025-10-24,223,28,2.53,70.84,26.71,44.13,0.623,2.0,65.54,0.9252,10,0.1111,3,0,1
USER_14220,2023-04-27,2025-10-03,2025-12-31,2025-12-20,2025-10-03,979,90,9.49,854.1,383.57,470.53,0.5509,0.0,0.0,0.0,26,0.2889,11,8,0
USER_14221,2022-07-11,2025-10-03,2025-12-31,2025-12-25,2025-10-04,1269,38,5.67,215.46,84.97,130.49,0.6056,3.0,196.76,0.9132,12,0.1333,6,1,0
USER_14222,2025-03-11,2025-10-03,2025-12-31,2025-12-28,2025-10-13,295,53,7.26,384.78,353.18,31.6,0.0821,3.0,526.99,1.3696,15,0.1667,3,3,0
USER_14223,2023-05-29,2025-10-03,2025-12-31,2025-12-31,2025-11-06,947,18,,143.1,117.68,25.42,0.1776,1.0,160.2,1.1195,6,0.0667,0,5,0
USER_14224,2025-07-13,2025-10-03,2025-12-31,2025-12-31,2025-10-04,171,53,7.61,403.33,335.21,68.12,0.1689,2.0,261.7,0.6488,18,0.2,0,2,0
USER_14225,2023-08-03,2025-10-03,2025-12-31,2025-12-29,2025-10-03,881,17,6.4,108.8,34.92,73.88,0.679,2.0,162.34,1.4921,10,0.1111,2,0,1
USER_14226,2023-03-31,2025-10-03,2025-12-31,2025-12-23,2025-10-07,1006,29,9.65,279.85,129.28,150.57,0.538,2.0,385.46,1.3774,12,0.1333,8,3,0
USER_14227,2025-05-13,2025-10-03,2025-12-31,2025-12-29,2025-10-06,232,25,12.8,320.0,263.11,56.89,0.1778,3.0,265.26,0.8289,10,0.1111,2,0,1
USER_14228,2024-04-12,2025-10-03,2025-12-31,2025-12-30,2025-10-03,628,62,14.76,915.12,862.01,53.11,0.058,6.0,470.74,0.5144,21,0.2333,1,6,0
USER_14229,2021-04-03,2025-10-03,2025-12-31,2025-12-31,2025-10-09,1733,82,10.69,876.58,492.32,384.26,0.4384,2.0,478.44,0.5458,23,0.2556,0,7,0
USER_14230,2024-08-11,2025-10-03,2025-12-31,2025-12-27,2025-10-13,507,23,13.05,300.15,123.9,176.25,0.5872,2.0,349.58,1.1647,10,0.1111,4,0,1
USER_14231,2021-01-31,2025-10-03,2025-12-31,2025-12-25,2025-10-03,1795,56,6.13,343.28,266.67,76.61,0.2232,4.0,199.74,0.5819,17,0.1889,6,5,0
USER_14232,2024-08-06,2025-10-03,2025-12-31,2025-12-28,2025-10-07,512,76,7.02,533.52,271.22,262.3,0.4916,5.0,293.34,0.5498,22,0.2444,3,11,0
USER_14233,2024-05-15,2025-10-03,2025-12-31,2025-12-31,2025-10-07,595,81,4.51,365.31,340.9,24.41,0.0668,2.0,340.83,0.933,22,0.2444,0,6,0
USER_14234,2025-09-14,2025-10-03,2025-12-31,2025-12-29,2025-10-05,108,173,6.62,1145.26,338.12,807.14,0.7048,,,,38,0.4222,2,15,0
USER_14235,2021-05-05,2025-10-03,2025-12-31,2025-12-25,2025-11-19,1701,11,4.28,47.08,28.03,19.05,0.4046,5.0,57.73,1.2262,7,0.0778,6,0,1
USER_14236,2025-09-05,2025-10-03,2025-12-31,2025-12-30,2025-10-04,117,73,,981.85,666.07,315.78,0.3216,4.0,851.43,0.8672,21,0.2333,1,3,0
USER_14237,2025-03-30,2025-10-03,2025-12-31,2025-12-31,2025-11-20,276,13,,174.98,133.38,41.6,0.2377,2.0,149.44,0.854,7,0.0778,0,2,0
USER_14238,2021-10-25,2025-10-03,2025-12-31,2025-12-30,2025-10-04,1528,112,23.19,2597.28,566.71,2030.57,0.7818,3.0,2196.59,0.8457,29,0.3222,1,12,0
USER_14239,2023-05-19,2025-10-03,2025-12-31,2025-12-31,2025-10-03,957,93,14.26,1326.18,851.31,474.87,0.3581,1.0,1151.29,0.8681,24,0.2667,0,11,0
USER_14240,2024-12-29,2025-10-03,2025-12-31,2025-12-26,2025-10-17,367,31,15.7,486.7,306.4,180.3,0.3705,2.0,256.43,0.5269,12,0.1333,5,2,0
USER_14241,2025-07-14,2025-10-03,2025-12-31,2025-12-30,2025-10-17,170,19,19.33,367.27,93.23,274.04,0.7462,1.0,475.09,1.2936,8,0.0889,1,2,0
USER_14242,2023-02-09,2025-10-03,2025-12-31,2025-12-29,2025-10-03,1056,64,12.33,789.12,361.13,427.99,0.5424,4.0,859.13,1.0887,22,0.2444,2,9,0
USER_14243,2025-05-14,2025-10-03,2025-12-31,2025-12-31,2025-10-03,231,113,8.88,1003.44,470.06,533.38,0.5316,2.0,1090.44,1.0867,30,0.3333,0,8,0
USER_14244,2025-05-25,2025-10-03,2025-12-31,2025-12-31,2025-10-09,220,116,9.21,1068.36,378.28,690.08,0.6459,,,,30,0.3333,0,14,0
USER_14245,2023-04-16,2025-10-03,2025-12-31,2025-11-29,2025-11-05,990,25,14.92,373.0,364.74,8.26,0.0221,3.0,400.01,1.0724,8,0.0889,32,0,1
USER_14246,2024-03-13,2025-10-03,2025-12-31,2025-12-29,2025-10-05,658,108,26.66,2879.28,1808.26,1071.02,0.372,4.0,2744.68,0.9533,25,0.2778,2,14,0
USER_14247,2024-06-01,2025-10-03,2025-12-31,2025-12-28,2025-10-07,578,85,9.69,823.65,250.75,572.9,0.6956,3.0,915.67,1.1117,20,0.2222,3,13,0
USER_14248,2025-04-15,2025-10-03,2025-12-31,2025-12-26,2025-10-09,260,23,9.29,213.67,158.16,55.51,0.2598,,,,10,0.1111,5,3,0
USER_14249,2024-05-18,2025-10-03,2025-12-31,2025-12-30,2025-10-23,592,39,10.37,404.43,315.03,89.4,0.2211,1.0,538.54,1.3316,15,0.1667,1,18,0
USER_14250,2025-02-19,2025-10-03,2025-12-31,2025-12-26,2025-10-04,315,55,3.8,209.0,77.85,131.15,0.6275,4.0,287.63,1.3762,20,0.2222,5,12,0
USER_14251,2023-03-24,2025-10-03,2025-12-31,2025-12-29,2025-10-05,1013,20,10.82,216.4,215.63,0.77,0.0036,4.0,270.53,1.2501,8,0.0889,2,7,0
USER_14252,2025-09-18,2025-10-03,2025-12-31,2025-12-26,2025-10-12,104,51,,258.06,123.84,134.22,0.5201,1.0,213.77,0.8284,17,0.1889,5,11,0
USER_14253,2021-10-18,2025-10-03,2025-12-31,2025-12-31,2025-10-13,1535,48,13.67,656.16,413.83,242.33,0.3693,2.0,347.28,0.5293,15,0.1667,0,1,0
USER_14254,2024-06-27,2025-10-03,2025-12-31,2025-12-27,2025-10-04,552,91,6.09,554.19,388.88,165.31,0.2983,1.0,525.47,0.9482,27,0.3,4,17,0
USER_14255,2024-06-22,2025-10-03,2025-12-31,2025-12-29,2025-10-13,557,60,1.36,81.6,39.65,41.95,0.5141,4.0,64.5,0.7904,18,0.2,2,4,0
USER_14256,2022-02-28,2025-10-03,2025-12-31,2025-12-21,2025-10-07,1402,64,14.54,930.56,757.68,172.88,0.1858,4.0,1160.26,1.2468,15,0.1667,10,9,0
USER_14257,2024-03-21,2025-10-03,2025-12-31,2025-12-27,2025-10-06,650,24,17.24,413.76,230.38,183.38,0.4432,4.0,445.64,1.077,12,0.1333,4,6,0
USER_14258,2025-09-12,2025-10-03,2025-12-31,2025-12-30,2025-10-03,110,95,5.58,530.1,382.73,147.37,0.278,1.0,543.77,1.0258,32,0.3556,1,11,0
USER_14259,2025-02-27,2025-10-03,2025-12-31,2025-12-26,2025-10-05,307,47,4.8,225.6,147.39,78.21,0.3467,,,,16,0.1778,5,2,0
USER_14260,2024-08-08,2025-10-03,2025-12-31,2025-12-21,2025-10-05,510,22,,488.4,288.62,199.78,0.409,4.0,607.76,1.2444,8,0.0889,10,0,1
USER_14261,2024-08-23,2025-10-03,2025-12-31,2025-12-31,2025-10-03,495,86,9.01,774.86,650.21,124.65,0.1609,8.0,964.84,1.2452,26,0.2889,0,8,0
USER_14262,2024-07-19,2025-10-03,2025-12-31,2025-12-28,2025-10-03,530,80,13.62,1089.6,326.09,763.51,0.7007,2.0,557.08,0.5113,23,0.2556,3,12,0
USER_14263,2024-07-26,2025-10-03,2025-12-31,2025-12-31,2025-10-03,523,170,11.57,1966.9,583.36,1383.54,0.7034,6.0,1169.15,0.5944,37,0.4111,0,4,0
USER_14264,2025-05-23,2025-10-03,2025-12-31,2025-12-23,2025-10-26,222,37,17.98,665.26,402.11,263.15,0.3956,3.0,846.72,1.2728,12,0.1333,8,5,0
USER_14265,2024-02-13,2025-10-03,2025-12-31,2025-12-24,2025-10-04,687,74,5.06,374.44,225.45,148.99,0.3979,7.0,262.03,0.6998,20,0.2222,7,7,0
USER_14266,2024-12-30,2025-10-03,2025-12-31,2025-12-22,2025-10-03,366,93,5.45,506.85,384.25,122.6,0.2419,4.0,348.05,0.6867,26,0.2889,9,7,0
USER_14267,2020-11-01,2025-10-03,2025-12-31,2025-12-20,2025-10-19,1886,8,14.45,115.6,59.26,56.34,0.4874,0.0,0.0,0.0,4,0.0444,11,0,1
USER_14268,2023-03-25,2025-10-03,2025-12-31,2025-12-19,2025-10-07,1012,35,8.03,281.05,82.38,198.67,0.7069,2.0,374.33,1.3319,13,0.1444,12,0,1
USER_14269,2025-02-09,2025-10-03,2025-12-31,2025-12-02,2025-10-09,325,20,12.15,243.0,67.73,175.27,0.7213,2.0,241.47,0.9937,8,0.0889,29,0,1
USER_14270,2025-07-02,2025-10-03,2025-12-31,2025-12-11,2025-10-20,182,35,14.56,509.6,366.93,142.67,0.28,,,,13,0.1444,20,9,0
USER_14271,2022-09-04,2025-10-03,2025-12-31,2025-12-30,2025-10-03,1214,60,8.48,508.8,269.61,239.19,0.4701,4.0,523.96,1.0298,19,0.2111,1,3,0
USER_14272,2021-08-23,2025-10-03,2025-12-31,2025-12-30,2025-10-05,1591,76,5.18,393.68,295.68,98.0,0.2489,3.0,291.48,0.7404,21,0.2333,1,6,0
USER_14273,2025-02-25,2025-10-03,2025-12-31,2025-12-30,2025-10-04,309,61,9.39,572.79,57.28,515.51,0.9,1.0,689.67,1.2041,19,0.2111,1,11,0
USER_14274,2023-12-29,2025-10-03,2025-12-31,2025-12-31,2025-10-08,733,86,22.55,1939.3,572.69,1366.61,0.7047,5.0,2058.78,1.0616,20,0.2222,0,20,0
USER_14275,2023-02-15,2025-10-03,2025-12-31,2025-12-31,2025-10-03,1050,45,31.39,1412.55,417.95,994.6,0.7041,5.0,782.65,0.5541,14,0.1556,0,1,0
USER_14276,2025-06-04,2025-10-03,2025-12-31,2025-12-27,2025-10-10,210,24,5.59,134.16,111.13,23.03,0.1717,4.0,80.94,0.6033,12,0.1333,4,12,0
USER_14277,2023-06-30,2025-10-03,2025-12-31,2025-12-12,2025-10-07,915,40,7.33,293.2,119.49,173.71,0.5925,1.0,261.19,0.8908,13,0.1444,19,2,0
USER_14278,2021-07-25,2025-10-03,2025-12-31,2025-12-22,2025-10-07,1620,31,12.46,386.26,120.53,265.73,0.688,5.0,389.6,1.0086,16,0.1778,9,8,0
USER_14279,2024-05-03,2025-10-03,2025-12-31,2025-12-29,2025-10-11,607,62,3.16,195.92,84.98,110.94,0.5663,6.0,114.41,0.584,17,0.1889,2,10,0
USER_14280,2025-06-26,2025-10-03,2025-12-31,2025-12-31,2025-10-05,188,144,11.95,1720.8,1237.97,482.83,0.2806,6.0,2005.87,1.1657,35,0.3889,0,5,0
USER_14281,2025-09-03,2025-10-03,2025-12-31,2025-12-31,2025-10-04,119,61,7.76,473.36,234.97,238.39,0.5036,5.0,291.45,0.6157,17,0.1889,0,5,0
USER_14282,2025-03-12,2025-10-03,2025-12-31,2025-12-29,2025-10-03,294,120,10.25,1230.0,945.06,284.94,0.2317,2.0,1073.94,0.8731,29,0.3222,2,12,0
USER_14283,2023-06-24,2025-10-03,2025-12-31,2025-12-26,2025-10-03,921,87,3.09,268.83,208.54,60.29,0.2243,3.0,271.0,1.0081,23,0.2556,5,7,0
USER_14284,2025-06-29,2025-10-03,2025-12-31,2025-12-27,2025-10-04,185,90,5.62,505.8,449.81,55.99,0.1107,4.0,513.16,1.0146,26,0.2889,4,14,0
USER_14285,2024-11-25,2025-10-03,2025-12-31,2025-12-31,2025-10-04,401,40,12.26,490.4,243.23,247.17,0.504,0.0,0.0,0.0,19,0.2111,0,6,0
USER_14286,2025-09-13,2025-10-03,2025-12-31,2025-12-18,2025-10-03,109,16,17.34,277.44,186.56,90.88,0.3276,,,,8,0.0889,13,1,0
USER_14287,2022-10-18,2025-10-03,2025-12-31,2025-12-26,2025-10-05,1170,103,3.95,406.85,366.76,40.09,0.0985,1.0,257.47,0.6328,28,0.3111,5,16,0
USER_14288,2024-04-03,2025-10-03,2025-12-31,2025-12-20,2025-10-27,637,15,,252.45,179.45,73.0,0.2892,4.0,299.18,1.1851,7,0.0778,11,0,1
USER_14289,2025-02-25,2025-10-03,2025-12-31,2025-12-26,2025-10-08,309,60,4.83,289.8,167.6,122.2,0.4217,2.0,186.4,0.6432,17,0.1889,5,7,0
USER_14290,2023-09-05,2025-10-03,2025-12-31,2025-12-24,2025-10-06,848,39,11.29,440.31,459.1,-18.79,-0.0427,2.0,475.49,1.0799,14,0.1556,7,1,0
USER_14291,2025-09-29,2025-10-03,2025-12-31,2025-12-27,2025-10-04,93,123,17.15,2109.45,386.45,1723.0,0.8168,5.0,1869.2,0.8861,32,0.3556,4,9,0
USER_14292,2024-11-11,2025-10-03,2025-12-31,2025-12-26,2025-10-04,415,165,15.53,2562.45,2806.06,-243.61,-0.0951,3.0,1622.26,0.6331,36,0.4,5,9,0
USER_14293,2024-06-13,2025-10-03,2025-12-31,2025-12-31,2025-10-04,566,98,3.63,355.74,332.59,23.15,0.0651,4.0,291.14,0.8184,28,0.3111,0,9,0
USER_14294,2023-08-08,2025-10-03,2025-12-31,2025-12-26,2025-10-04,876,69,25.88,1785.72,1942.81,-157.09,-0.088,6.0,1095.28,0.6134,21,0.2333,5,4,0
USER_14295,2023-08-16,2025-10-03,2025-12-31,2025-12-28,2025-10-03,868,55,12.03,661.65,716.69,-55.04,-0.0832,3.0,660.71,0.9986,18,0.2,3,13,0
USER_14296,2022-08-11,2025-10-03,2025-12-31,2025-12-30,2025-10-05,1238,83,4.15,344.45,70.93,273.52,0.7941,3.0,326.04,0.9466,26,0.2889,1,10,0
USER_14297,2025-07-24,2025-10-03,2025-12-31,2025-12-25,2025-10-04,160,27,6.45,174.15,101.18,72.97,0.419,4.0,163.51,0.9389,9,0.1,6,10,0
USER_14298,2024-05-15,2025-10-03,2025-12-31,2025-12-22,2025-10-03,595,124,,695.64,873.05,-177.41,-0.255,3.0,749.69,1.0777,28,0.3111,9,27,0
USER_14299,2025-01-16,2025-10-03,2025-12-31,2025-12-31,2025-10-03,349,124,,362.08,237.7,124.38,0.3435,1.0,305.71,0.8443,37,0.4111,0,15,0
USER_14300,2025-01-22,2025-10-03,2025-12-31,2025-12-13,2025-10-04,343,22,5.07,111.54,71.96,39.58,0.3549,3.0,120.68,1.0819,9,0.1,18,2,0
USER_14301,2025-03-11,2025-10-03,2025-12-31,2025-12-29,2025-10-12,295,28,10.51,294.28,280.66,13.62,0.0463,4.0,242.15,0.8229,13,0.1444,2,0,1
USER_14302,2021-01-01,2025-10-03,2025-12-31,2025-12-30,2025-10-25,1825,18,,654.3,221.66,432.64,0.6612,4.0,639.96,0.9781,7,0.0778,1,0,1
USER_14303,2024-11-20,2025-10-03,2025-12-31,2025-12-28,2025-10-05,406,45,12.18,548.1,414.84,133.26,0.2431,2.0,386.64,0.7054,17,0.1889,3,2,0
USER_14304,2025-06-03,2025-10-03,2025-12-31,2025-12-29,2025-10-04,211,81,,953.37,1136.58,-183.21,-0.1922,4.0,726.42,0.7619,24,0.2667,2,16,0
USER_14305,2025-06-16,2025-10-03,2025-12-31,2025-12-26,2025-10-10,198,30,9.81,294.3,207.46,86.84,0.2951,4.0,291.82,0.9916,13,0.1444,5,0,1
USER_14306,2025-07-31,2025-10-03,2025-12-31,2025-12-25,2025-10-10,153,40,15.04,601.6,672.5,-70.9,-0.1179,1.0,764.28,1.2704,12,0.1333,6,7,0
USER_14307,2022-12-31,2025-10-03,2025-12-31,2025-12-30,2025-10-04,1096,49,7.94,389.06,38.91,350.15,0.9,6.0,293.92,0.7555,20,0.2222,1,2,0
USER_14308,2021-08-03,2025-10-03,2025-12-31,2025-12-28,2025-10-06,1611,63,9.47,596.61,459.78,136.83,0.2293,3.0,406.36,0.6811,19,0.2111,3,10,0
USER_14309,2023-10-30,2025-10-03,2025-12-31,2025-12-28,2025-10-03,793,155,7.34,1137.7,220.19,917.51,0.8065,,,,39,0.4333,3,13,0
USER_14310,2025-10-01,2025-10-03,2025-12-31,2025-12-30,2025-10-03,91,105,8.09,849.45,634.36,215.09,0.2532,7.0,784.99,0.9241,25,0.2778,1,10,0
USER_14311,2025-06-26,2025-10-03,2025-12-31,2025-12-27,2025-10-05,188,123,8.56,1052.88,179.65,873.23,0.8294,4.0,907.22,0.8617,32,0.3556,4,8,0
USER_14312,2024-11-02,2025-10-03,2025-12-31,2025-12-31,2025-10-06,424,129,18.46,2381.34,1121.4,1259.94,0.5291,3.0,1345.76,0.5651,33,0.3667,0,11,0
USER_14313,2023-10-05,2025-10-03,2025-12-31,2025-11-28,2025-10-14,818,11,4.46,49.06,28.9,20.16,0.4109,1.0,46.33,0.9444,6,0.0667,33,0,1
USER_14314,2025-08-14,2025-10-03,2025-12-31,2025-12-30,2025-10-05,139,78,10.6,826.8,342.69,484.11,0.5855,2.0,1088.68,1.3167,26,0.2889,1,7,0
USER_14315,2024-08-17,2025-10-03,2025-12-31,2025-12-21,2025-10-20,501,35,19.21,672.35,495.4,176.95,0.2632,7.0,763.66,1.1358,13,0.1444,10,7,0
USER_14316,2025-04-24,2025-10-03,2025-12-31,2025-12-30,2025-10-07,251,59,10.91,643.69,614.16,29.53,0.0459,4.0,502.38,0.7805,21,0.2333,1,13,0
USER_14317,2022-02-23,2025-10-03,2025-12-31,2025-12-30,2025-10-05,1407,147,8.17,1200.99,261.03,939.96,0.7827,6.0,1078.05,0.8976,29,0.3222,1,24,0
USER_14318,2024-04-28,2025-10-03,2025-12-31,2025-12-22,2025-10-06,612,31,9.67,299.77,359.45,-59.68,-0.1991,5.0,415.47,1.386,13,0.1444,9,2,0
USER_14319,2024-04-08,2025-10-03,2025-12-31,2025-12-29,2025-10-05,632,99,,382.14,339.6,42.54,0.1113,3.0,495.5,1.2966,26,0.2889,2,17,0
USER_14320,2024-10-22,2025-10-03,2025-12-31,2025-12-31,2025-10-06,435,29,15.78,457.62,203.49,254.13,0.5553,7.0,459.74,1.0046,11,0.1222,0,2,0
USER_14321,2025-07-03,2025-10-03,2025-12-31,2025-12-24,2025-10-05,181,96,7.33,703.68,660.56,43.12,0.0613,4.0,812.67,1.1549,27,0.3,7,26,0
USER_14322,2025-08-22,2025-10-03,2025-12-31,2025-12-28,2025-10-13,131,22,9.69,213.18,51.77,161.41,0.7572,1.0,168.71,0.7914,6,0.0667,3,0,1
USER_14323,2021-09-16,2025-10-03,2025-12-31,2025-12-29,2025-10-10,1567,65,13.06,848.9,452.73,396.17,0.4667,2.0,1008.06,1.1875,17,0.1889,2,14,0
USER_14324,2025-09-30,2025-10-03,2025-12-31,2025-12-29,2025-10-05,92,61,5.51,336.11,216.44,119.67,0.356,1.0,360.95,1.0739,18,0.2,2,2,0
USER_14325,2021-04-14,2025-10-03,2025-12-31,2025-12-19,2025-10-07,1722,42,6.23,261.66,144.61,117.05,0.4473,2.0,253.8,0.97,17,0.1889,12,4,0
USER_14326,2025-03-30,2025-10-03,2025-12-31,2025-12-26,2025-10-05,276,37,16.08,594.96,363.97,230.99,0.3882,2.0,615.12,1.0339,14,0.1556,5,2,0
USER_14327,2025-04-24,2025-10-03,2025-12-31,2025-12-27,2025-10-11,251,33,15.39,507.87,215.55,292.32,0.5756,1.0,310.76,0.6119,13,0.1444,4,0,1
USER_14328,2022-09-25,2025-10-03,2025-12-31,2025-12-31,2025-10-04,1193,96,7.62,731.52,301.64,429.88,0.5877,5.0,465.45,0.6363,26,0.2889,0,7,0
USER_14329,2023-08-22,2025-10-03,2025-12-31,2025-12-25,2025-10-06,862,72,8.76,630.72,597.56,33.16,0.0526,2.0,438.86,0.6958,24,0.2667,6,0,1
USER_14330,2025-05-03,2025-10-03,2025-12-31,2025-12-31,2025-10-09,242,78,10.01,780.78,573.91,206.87,0.265,5.0,596.04,0.7634,23,0.2556,0,13,0
USER_14331,2024-12-16,2025-10-03,2025-12-31,2025-12-23,2025-10-03,380,91,2.51,228.41,187.81,40.6,0.1778,4.0,298.4,1.3064,23,0.2556,8,13,0
USER_14332,2024-10-17,2025-10-03,2025-12-31,2025-12-31,2025-10-06,440,79,28.35,2239.65,676.99,1562.66,0.6977,4.0,1975.57,0.8821,25,0.2778,0,14,0
USER_14333,2025-07-18,2025-10-03,2025-12-31,2025-12-29,2025-10-14,166,39,11.2,436.8,473.88,-37.08,-0.0849,4.0,448.19,1.0261,10,0.1111,2,10,0
USER_14334,2025-03-17,2025-10-03,2025-12-31,2025-12-29,2025-10-06,289,64,13.28,849.92,1023.79,-173.87,-0.2046,5.0,911.81,1.0728,20,0.2222,2,1,0
USER_14335,2022-12-31,2025-10-03,2025-12-31,2025-12-25,2025-10-03,1096,37,6.71,248.27,127.69,120.58,0.4857,0.0,0.0,0.0,13,0.1444,6,13,0
USER_14336,2022-08-22,2025-10-03,2025-12-31,2025-12-12,2025-10-10,1227,15,3.92,58.8,33.67,25.13,0.4274,1.0,86.07,1.4638,6,0.0667,19,9,0
USER_14337,2025-08-02,2025-10-03,2025-12-31,2025-12-27,2025-10-10,151,47,2.52,118.44,39.15,79.29,0.6695,2.0,81.7,0.6898,15,0.1667,4,0,1
USER_14338,2023-09-28,2025-10-03,2025-12-31,2025-12-31,2025-10-03,825,5,7.78,38.9,11.63,27.27,0.701,2.0,51.58,1.326,4,0.0444,0,0,1
USER_14339,2023-09-05,2025-10-03,2025-12-31,2025-11-06,2025-10-03,848,23,,235.52,134.44,101.08,0.4292,1.0,199.95,0.849,9,0.1,55,0,1
USER_14340,2024-05-09,2025-10-03,2025-12-31,2025-12-28,2025-10-03,601,66,7.98,526.68,317.57,209.11,0.397,2.0,636.68,1.2089,21,0.2333,3,7,0
USER_14341,2023-10-15,2025-10-03,2025-12-31,2025-12-30,2025-10-04,808,53,11.95,633.35,384.74,248.61,0.3925,4.0,782.1,1.2349,14,0.1556,1,13,0
USER_14342,2025-08-30,2025-10-03,2025-12-31,2025-12-28,2025-10-09,123,61,10.86,662.46,474.2,188.26,0.2842,4.0,784.55,1.1843,19,0.2111,3,6,0
USER_14343,2025-01-06,2025-10-03,2025-12-31,2025-12-31,2025-10-11,359,37,8.78,324.86,230.72,94.14,0.2898,1.0,407.28,1.2537,12,0.1333,0,7,0
USER_14344,2025-08-28,2025-10-03,2025-12-31,2025-12-25,2025-10-06,125,45,11.54,519.3,213.29,306.01,0.5893,4.0,345.34,0.665,16,0.1778,6,3,0
USER_14345,2025-09-19,2025-10-03,2025-12-31,2025-12-19,2025-10-04,103,54,,1338.66,1065.15,273.51,0.2043,7.0,687.3,0.5134,15,0.1667,12,0,1
USER_14346,2023-02-10,2025-10-03,2025-12-31,2025-12-31,2025-10-07,1055,36,7.43,267.48,133.76,133.72,0.4999,5.0,328.39,1.2277,14,0.1556,0,2,0
USER_14347,2025-03-17,2025-10-03,2025-12-31,2025-12-28,2025-10-04,289,44,,533.28,386.75,146.53,0.2748,4.0,537.71,1.0083,17,0.1889,3,8,0
USER_14348,2025-08-23,2025-10-03,2025-12-31,2025-12-23,2025-10-06,130,62,9.03,559.86,298.09,261.77,0.4676,2.0,600.45,1.0725,17,0.1889,8,6,0
USER_14349,2023-06-07,2025-10-03,2025-12-31,2025-12-28,2025-10-07,938,40,14.62,584.8,315.59,269.21,0.4603,4.0,482.84,0.8256,15,0.1667,3,4,0
USER_14350,2025-09-28,2025-10-03,2025-12-31,2025-12-21,2025-10-05,94,30,9.7,291.0,312.5,-21.5,-0.0739,3.0,321.36,1.1043,12,0.1333,10,1,0
USER_14351,2023-06-04,2025-10-03,2025-12-31,2025-12-28,2025-10-03,941,124,,1004.4,352.83,651.57,0.6487,6.0,512.55,0.5103,31,0.3444,3,23,0
USER_14352,2025-08-14,2025-10-03,2025-12-31,2025-12-27,2025-10-04,139,45,20.57,925.65,490.32,435.33,0.4703,3.0,1104.59,1.1933,14,0.1556,4,3,0
